WKT,osm_id,name,type
"LINESTRING (17.4015541 52.3543709,17.3945653 52.3546346,17.390764 52.3547867,17.3883784 52.3550319,17.3861043 52.3553218,17.384147 52.3557105,17.3788185 52.3566412,17.3751188 52.3572578,17.3713609 52.3578977,17.3693947 52.3582235,17.3669166 52.3585376,17.364171 52.3587936,17.3592031 52.3590961,17.355472 52.3593766,17.3495198 52.3597543,17.346725 52.3599053,17.3443532 52.3601773,17.3425252 52.3603888,17.33967 52.3610837,17.3362104 52.362111,17.3335667 52.3629117,17.3275692 52.3647245,17.3232636 52.3660691,17.320499 52.3669151,17.3178099 52.3677006)",4693373,,rail
"LINESTRING (17.3178099 52.3677006,17.3118426 52.3696343,17.3037301 52.3720817,17.2964334 52.3743478,17.2924753 52.3755412,17.2900128 52.3762966,17.2863267 52.3775505,17.2826405 52.378895,17.2788033 52.3803,17.2743921 52.3819164,17.2692254 52.3837746,17.263379 52.38595,17.259572 52.3873097,17.2563541 52.388488,17.2539974 52.3893642,17.2509911 52.3902556,17.248015 52.3909807,17.244767 52.3916152,17.2409298 52.3921742,17.2375155 52.3925065,17.2325302 52.3927936,17.2244781 52.3932619)",4693374,,rail
"LINESTRING (17.2244781 52.3932619,17.2161994 52.3938511,17.2086911 52.3943496,17.2006693 52.3948632,17.1986902 52.3950445,17.1969529 52.3950898,17.1921639 52.3950898,17.1895202 52.395105,17.1832961 52.3951654,17.1789754 52.3952409,17.1757576 52.3952862,17.1743073 52.3953467,17.16905 52.3958905,17.163823 52.3964193,17.1600915 52.3967818)",4693375,,rail
"LINESTRING (17.1600915 52.3967818,17.1543206 52.3973408,17.1516721 52.3976169,17.1496115 52.3978536,17.1453511 52.3982713,17.1406731 52.3987168,17.1360647 52.399232,17.1295628 52.3998585,17.124843 52.4003736,17.1154312 52.4013204,17.1076205 52.4020861,17.0989421 52.4029835,17.0913203 52.4037585,17.0842393 52.4044811,17.0829433 52.4045859,17.0815293 52.4046479,17.079789 52.4047175,17.0782436 52.4046758,17.0739461 52.4042907)",4693376,,rail
"LINESTRING (17.0739461 52.4042907,17.0678092 52.4036833,17.0633184 52.4032278,17.0597926 52.4029135,17.0579173 52.4027457,17.0563209 52.4026096)",4693377,,rail
"LINESTRING (17.0288215 52.4094166,17.0264697 52.4101496,17.0245128 52.4107569,17.0232488 52.4111359,17.0219957 52.411484,17.0209376 52.411665,17.0200048 52.4117764,17.0187517 52.4118599,17.0171645 52.4118599,17.0146445 52.4117764,17.0113571 52.4116648,17.0073073 52.4115397,17.0052328 52.4115397,17.0036595 52.4116093,17.002128 52.4117764,17.0009306 52.4120131,16.9992042 52.4125003,16.997979 52.4130016,16.9957375 52.4141154,16.993979 52.4150624,16.9922624 52.4159524,16.9899965 52.417193,16.9875159 52.4185136,16.9865718 52.4189362,16.9855321 52.4193225,16.9846828 52.4195592,16.9837221 52.419768,16.9825721 52.4199517,16.9813971 52.4200604,16.9801548 52.4201009,16.9792075 52.420063,16.9782671 52.41995,16.977443 52.4198098,16.9760219 52.4194527,16.9733023 52.4185869,16.9681426 52.4169278,16.9657035 52.4162353,16.9614736 52.4150343,16.9596382 52.4145179,16.9586425 52.4143085)",4693378,,rail
"LINESTRING (16.9508599 52.41424,16.9479416 52.414685,16.9418473 52.415617)",4693379,,rail
"LINESTRING (16.9399275 52.4159136,16.9389081 52.4160614)",4693380,,rail
"LINESTRING (16.9389081 52.4160614,16.938029 52.4161938,16.9372044 52.4163293,16.9338086 52.4168828,16.931847 52.4172097,16.9301795 52.4174059)",4693381,,rail
"LINESTRING (16.8710515 52.2956898,16.8707682 52.2951753,16.8704368 52.2945844,16.8701322 52.2939499,16.8695771 52.2925685,16.8692767 52.2915081,16.8684026 52.2884369,16.8678018 52.2858643,16.8667618 52.2825773,16.8655273 52.2793795,16.8650882 52.2780613)",4694494,,rail
"LINESTRING (19.4889782 51.7375253,19.4872022 51.7376605,19.4836849 51.7379692,19.481686 51.7382002,19.4767887 51.7387631)",4695071,,tram
"LINESTRING (19.4826856 51.7729623,19.4827714 51.7725905,19.4831235 51.7706768,19.4834837 51.7688719,19.4837527 51.7675702,19.4838028 51.7673277,19.4840919 51.7659507,19.4847679 51.7621406)",4695072,,tram
"LINESTRING (19.4707767 51.7718877,19.4718527 51.7719818,19.4721618 51.7720088,19.4734997 51.7721507,19.4744168 51.7722405,19.4770382 51.7724972,19.4822109 51.7729227,19.4826856 51.7729623)",4695073,,tram
"LINESTRING (19.4707767 51.7718877,19.4700736 51.7718064,19.4698099 51.7718088)",4695074,,tram
"LINESTRING (19.4587428 51.7708519,19.4606422 51.7710161,19.4667105 51.7714497,19.4670624 51.7715346,19.4694909 51.7717812,19.4698099 51.7718088)",4695075,,tram
"LINESTRING (16.8976987 52.3411785,16.8960079 52.3415613,16.8950651 52.3421085,16.894523 52.34304,16.8943033 52.3436758,16.8941196 52.344309,16.8940938 52.3449329)",4705809,,rail
"LINESTRING (17.5796071 53.6906652,17.5831691 53.693308,17.5879756 53.6966874,17.5900785 53.6980595,17.5916663 53.6987709,17.5940267 53.6996347,17.6001636 53.701718,17.6039401 53.7030137,17.605528 53.7035218,17.610077 53.705046,17.6120082 53.7058335,17.6141111 53.7069258,17.6170293 53.7091103,17.6192377 53.7106278,17.6213208 53.7122599,17.6235954 53.7134537,17.6256553 53.714241,17.6302043 53.7157141,17.6353542 53.7173394,17.6381007 53.718533,17.641534 53.72059,17.6462117 53.7237895,17.6477996 53.7249575,17.6505033 53.7267349,17.6566771 53.730882,17.658222 53.7315928,17.6621762 53.7328281,17.6857797 53.7394028,17.6889983 53.7402911,17.6953498 53.7413826,17.7050856 53.7430664,17.7219084 53.7473808,17.7308837 53.7497069,17.7485648 53.7542744,17.7507535 53.754452,17.7516547 53.7545535,17.755603 53.7559236,17.7589872 53.7568202,17.761648 53.7576829,17.7655164 53.7589175,17.7689067 53.7598308,17.7725974 53.7604397,17.7786914 53.7616828,17.7857724 53.7628244,17.7936628 53.7642284,17.8115216 53.7674412,17.8198901 53.7689124,17.8296259 53.7709249,17.8416911 53.7734271,17.8727189 53.7800207,17.9242173 53.7908219,17.9599441 53.7983525,17.9700509 53.8006318,17.9730121 53.8012401,17.9995893 53.8067458,18.0055631 53.8079832,18.0163778 53.8102132,18.0230883 53.811639,18.0265917 53.8127725,18.0283083 53.8134313,18.0327013 53.815541,18.0453184 53.8216721,18.0547598 53.8266878,18.0687502 53.8341341,18.0766526 53.8371137,18.0912439 53.8420768,18.0945852 53.8433515,18.1093481 53.8516556,18.1218794 53.8585406,18.1314985 53.8630877,18.146948 53.8701227,18.1561319 53.8743229,18.1726912 53.8817188,18.1852224 53.8873848,18.2018736 53.8949721,18.2074586 53.8973911,18.2121733 53.9002318,18.220413 53.9061988,18.2253912 53.9097381,18.2332876 53.914187,18.2446173 53.9208595,18.2581785 53.9288451,18.2626417 53.9309676,18.2684782 53.9320793,18.2791212 53.9335953,18.2865087 53.9350014,18.2926825 53.9369301,18.3476141 53.9619837,18.3505323 53.9630946,18.3546582 53.9636919,18.3611754 53.9641045,18.3742216 53.9644075,18.4001425 53.9651144,18.4201042 53.9656359,18.4437934 53.9662923,18.449072 53.9664438,18.4537008 53.9667301,18.4577838 53.9670749,18.4611741 53.9675293,18.4734419 53.9692545,18.4787694 53.9697255,18.4836618 53.9697003,18.4907857 53.9692206,18.4946052 53.9691701,18.4974376 53.9694478,18.501251 53.9702643,18.5061065 53.9712653,18.5132304 53.9728051,18.5173872 53.9736971,18.5191098 53.9741429,18.5211698 53.9749253,18.5235301 53.9761368,18.534259 53.9811592,18.5421125 53.9864332,18.5436145 53.9875183,18.5460547 53.9889398,18.5477344 53.9896882,18.5495797 53.990319,18.5544721 53.9921103,18.5591499 53.9935484,18.5627547 53.9947594,18.5719755 53.9977197,18.5781614 53.9991741,18.5841695 54.0001326,18.5882465 54.0009146,18.5949781 54.0025627,18.6025312 54.0042779,18.6057988 54.0052025,18.6096183 54.0068167,18.6116782 54.0084056,18.6139528 54.0108518,18.6165277 54.0137771,18.617901 54.0149622,18.6191455 54.0158196,18.620899 54.0165846,18.6251966 54.0183663,18.6305181 54.0203581,18.634123 54.0220725,18.6363975 54.0233079,18.6414186 54.02656,18.6525766 54.0353317,18.6669532 54.0471002,18.6694852 54.0485363,18.6725751 54.0497709,18.6753217 54.0504008,18.6811522 54.051266,18.6861364 54.0522651,18.6919668 54.0543899,18.6955348 54.0557164,18.6997834 54.057505,18.7027875 54.0591171,18.706092 54.0617619,18.7124006 54.0674035,18.7190953 54.0736739,18.7219278 54.0756128,18.7252322 54.0769724,18.730419 54.0786679,18.7352315 54.0801448,18.7377635 54.0813029,18.7409393 54.0833672,18.7440721 54.0870425,18.7462178 54.0894338,18.7488357 54.0919005,18.7526122 54.0950969,18.7533847 54.0958015,18.7558309 54.0975128,18.7611095 54.1006333,18.7659529 54.103435,18.7691346 54.1053387,18.7706367 54.1062696,18.7711087 54.1064458,18.7720958 54.1067729,18.7733833 54.1070496,18.7749282 54.1073515,18.7767736 54.1074019,18.7783185 54.1072761,18.780121 54.1068987,18.7817947 54.1063703,18.7825671 54.1059677,18.7836829 54.1050871,18.7848846 54.1037284,18.7857429 54.1024451,18.7862149 54.1013379)",4722774,,rail
"LINESTRING (16.8650882 52.2780613,16.8649766 52.2774312,16.8642556 52.2751047,16.8634555 52.2724923,16.8632919 52.2718922,16.8621785 52.2682034,16.860994 52.2644214,16.8596203 52.2594973,16.8577063 52.253324,16.8567268 52.2500062,16.8552591 52.2451663)",4723666,,rail
"LINESTRING (16.8635151 52.3142502,16.8625624 52.314161)",4723684,,rail
"LINESTRING (19.4175143 51.840659,19.4186303 51.8418315)",4724060,,rail
"LINESTRING (19.4186303 51.8418315,19.4207516 51.8441072,19.4258334 51.8495584)",4724061,,rail
"LINESTRING (14.5404625 53.331542,14.5412131 53.3326231,14.5421572 53.333597,14.5433209 53.3346733,14.5451234 53.3366209,14.5464108 53.3378509,14.5484708 53.3391321,14.5540497 53.3423093,14.574921 53.3530426,14.5796804 53.355483,14.5846055 53.3593189,14.5854428 53.3601163,14.5882104 53.3627507,14.5891545 53.3639287,14.5896969 53.3647832,14.5899831 53.3652532,14.5900324 53.3660512,14.5895756 53.3669883)",4755474,,rail
"LINESTRING (14.4350118 53.339709,14.4340376 53.3389924)",4755476,,rail
"LINESTRING (19.8246136 50.1047378,19.8271413 50.1029394,19.8325755 50.0988165,19.8338607 50.097927,19.8408407 50.0935171,19.8432676 50.0920094,19.8464685 50.089939,19.8491437 50.0882258,19.8511386 50.086928,19.8522515 50.0863195)",4820685,,rail
"LINESTRING (18.0990757 54.2364494,18.0937266 54.2363154,18.0904408 54.2360028,18.0874606 54.2356008,18.0850917 54.2346182,18.0827228 54.2335463,18.0792841 54.2327424,18.0770681 54.2314024,18.0753105 54.2301071,18.0730944 54.2288564,18.0709548 54.2274717,18.0695793 54.2264442,18.0653001 54.2250594,18.0628548 54.2241659,18.0601802 54.2226917,18.0570472 54.2210833,18.0529208 54.2193856,18.0496349 54.2180005,18.045967 54.2161686,18.0433688 54.2153643,18.0403122 54.2144259,18.0367971 54.2128173,18.0338933 54.2112532,18.029232 54.2089294,18.0264046 54.2071418,18.0231951 54.2057563,18.0202914 54.2045495,18.0173876 54.2024488,18.0147894 54.2004821,18.009746 54.1987835,18.0069951 54.1978001,18.004779 54.1967272,18.0024865 54.1950284,18.0001941 54.1931955,17.9982073 54.1913624,17.9967554 54.1897082,17.993928 54.1880538,17.9908714 54.1861758,17.9888846 54.1844766,17.9879676 54.1830457,17.9868467 54.1817547)",4820931,,rail
"LINESTRING (17.736543 54.1002514,17.7412336 54.1002965,17.7445401 54.1009728,17.7476928 54.1018295,17.7518451 54.1011081,17.7582274 54.1003867,17.7618415 54.1005219,17.7675318 54.1012884,17.7711459 54.1017844,17.7733758 54.1021,17.7756058 54.1024607,17.7774513 54.1032723,17.7789892 54.104174,17.7814498 54.1046248,17.7845256 54.1043994,17.786448 54.1045346,17.7882935 54.1053011,17.7910617 54.1054814,17.794 54.105,17.7975978 54.1057068,17.801904 54.1070142,17.8075942 54.1075101,17.812131 54.1067888,17.8157877 54.1067684,17.8221099 54.1079169,17.8246213 54.1083827,17.8265829 54.1084812,17.8289926 54.1089421,17.8315513 54.1099891,17.8367127 54.1119654,17.8494747 54.1132235,17.8579636 54.1140371,17.8615093 54.1145436,17.8670811 54.115219,17.8714081 54.115884,17.8746789 54.1164853,17.8787311 54.117245,17.8819391 54.1177516,17.8843029 54.117836,17.8876797 54.1177516,17.889684 54.1179532,17.8922384 54.1186802,17.8950243 54.1187646,17.8978946 54.1192711,17.9009337 54.1203686,17.9040573 54.1216349,17.9064211 54.1227324,17.9126682 54.1243364,17.9206037 54.1259404,17.9264288 54.1273755,17.929814 54.1278825,17.9343735 54.1288737,17.9381329 54.1293128,17.9408178 54.129668,17.9444554 54.130277,17.9475733 54.1305308,17.9501716 54.1308353,17.9525966 54.1310382,17.956061 54.1316472,17.9588325 54.1322562,17.961604 54.1327636,17.9641157 54.1338292,17.9666273 54.1346919,17.9690524 54.1350978,17.9730364 54.1352501,17.9759811 54.1352501,17.9782531 54.1352692,17.9795321 54.1353008,17.9823036 54.1352074,17.9853661 54.1343326,17.9870671 54.1332203,17.988193 54.1318502,17.9886261 54.1309368,17.9883472 54.1295198,17.9879517 54.1285598,17.9880082 54.1272687,17.9888556 54.1257789,17.9897031 54.1247526,17.9904375 54.1238587,17.9924713 54.1225344,17.9951831 54.1205478,17.9980078 54.1186935,18.0006631 54.1173028,18.0035444 54.1160445,18.0067081 54.11419,18.0096458 54.1124017,18.0117926 54.1093548,18.012979 54.1066721)",4820939,,rail
"LINESTRING (18.202985 54.3301321,18.2027144 54.3282914,18.2016322 54.3268189,18.2010911 54.32461,18.2003696 54.3220327,18.199107 54.3192975,18.1976641 54.3159835,18.1965819 54.313774,18.1964015 54.3111434,18.1959506 54.3089863,18.1950487 54.3057766,18.1950487 54.3039349,18.1972132 54.3003565,18.2006402 54.2970936,18.2025341 54.2959357,18.2041574 54.2952515,18.2038868 54.2928829,18.2034359 54.2899352,18.2028948 54.2881455,18.2010009 54.2861977,18.1976641 54.2831968,18.1945978 54.2801958,18.1934254 54.278195,18.1939665 54.276352,18.1944174 54.2747723)",4820953,,rail
"LINESTRING (17.9868467 54.1817547,17.9845688 54.179517,17.9835112 54.1774696,17.9820469 54.1758031,17.9812333 54.1744222,17.9806639 54.1726127,17.9809079 54.1702317,17.9809079 54.165755,17.9808266 54.1626114,17.981396 54.1609919,17.9823723 54.1587531,17.9835926 54.1564189,17.9844061 54.1542275,17.9861959 54.1520836,17.9874975 54.1498444,17.9877416 54.1478432,17.986928 54.1457943,17.9849756 54.1436023,17.9835926 54.1415055,17.9822909 54.1395039,17.9816401 54.1378359,17.982779 54.1360248,17.984162 54.1341659,17.9866026 54.1324024,17.9877416 54.130591,17.9883472 54.1295198)",4820973,,rail
"LINESTRING (17.5796071 53.6906652,17.5743715 53.6869295,17.5734674 53.6858807,17.5704444 53.6820183,17.5671249 53.6778913,17.5642539 53.6757381,17.562011 53.6746615,17.5597681 53.6739438,17.5551028 53.6736746,17.5484637 53.6741232,17.5402995 53.6739438,17.534737 53.6740335,17.5277391 53.6742129,17.5205617 53.6737643,17.5139226 53.6734952,17.5099751 53.6728672,17.4893401 53.6708934,17.480189 53.6701756,17.4698715 53.6688299,17.4581186 53.6682019,17.4519281 53.6679327,17.4449302 53.6669458,17.4388294 53.6663178)",4866593,,rail
"LINESTRING (20.9897108 52.1424515,20.9900166 52.1391807,20.9904237 52.135534,20.9911969 52.1285649,20.9916926 52.1234812,20.9926281 52.1149541,20.9931472 52.1103617,20.993289 52.1090927,20.9934688 52.1075623,20.9940958 52.1020496,20.9946656 52.0963355,20.9951344 52.0920576,20.9954348 52.090291,20.9956322 52.0897426,20.996017 52.0889381,20.9964991 52.0881446,20.9982243 52.0859295,21.0020642 52.0813844,21.0054932 52.0778383,21.0082397 52.0750952,21.0108147 52.0727739,21.014132 52.0695149,21.0174623 52.0663174)",4887140,Linia Warszawa-Radom,rail
"LINESTRING (15.1452107 51.6327835,15.1404125 51.6338362,15.138412 51.63452,15.1359477 51.6350598)",4949718,,rail
"LINESTRING (21.1256235 52.2420108,21.1283298 52.2408153,21.1297221 52.2401801,21.1311107 52.239534,21.1321989 52.2389413,21.1323034 52.2388849,21.1342543 52.237814,21.1356113 52.2369715,21.1368893 52.2360795,21.1370798 52.2359114,21.139447 52.2335563,21.1410527 52.2319469,21.1442535 52.228783,21.1466311 52.226412,21.1490601 52.223862,21.1514438 52.2216538,21.1599348 52.2130191,21.1621063 52.2108734,21.1665695 52.2063817,21.1680697 52.2048792,21.1686906 52.2042129,21.1725863 52.2003587)",4955436,Linia kolejowa Warszawa Wschodnia - Dorohusk,rail
"LINESTRING (21.0292216 52.2341866,21.0303587 52.2346462,21.03102 52.2349632,21.0316377 52.2353233,21.0323476 52.2358208,21.0332372 52.2365444,21.0339199 52.2369858,21.0350216 52.2375577,21.040045 52.240048,21.0418314 52.2409709)",4990564,Most Średnicowy,rail
"LINESTRING (21.0438636 52.2470226,21.0439688 52.2475794,21.0440899 52.2479474,21.0442338 52.2482337,21.044404 52.2484463,21.0446694 52.2486924,21.0449173 52.2488859,21.0451903 52.249063)",4990565,,rail
"LINESTRING (21.0418314 52.2409709,21.0427715 52.2417039,21.0433529 52.2424474,21.0436847 52.2430586,21.0438636 52.243777,21.0438533 52.2457881,21.0438636 52.2470226)",4990566,,rail
"LINESTRING (21.0264425 52.2332881,21.0278013 52.233697,21.0292216 52.2341866)",4990567,,rail
"LINESTRING (21.0451903 52.249063,21.0456402 52.249298)",4990568,,rail
"LINESTRING (20.9953418 52.2267516,21.000525 52.2279644,21.003376 52.2286222,21.0076145 52.2294724,21.0264425 52.2332881)",4990569,Tunel Średnicowy,rail
"LINESTRING (20.9907105 52.2258178,20.9953418 52.2267516)",4990570,,rail
"LINESTRING (20.9694303 52.2209002,20.97218 52.221609,20.9737632 52.221911,20.9760021 52.222367,20.9764848 52.2225004,20.9775378 52.2228192,20.9787499 52.2230846,20.9806125 52.2235382,20.9828536 52.2240247,20.9850936 52.2244783)",4990571,Linia Warszawa Centralna-Katowice,rail
"LINESTRING (20.9850936 52.2244783,20.9907105 52.2258178)",4990572,Linia Warszawa Centralna-Katowice,rail
"LINESTRING (14.7095809 51.9512545,14.7092855 51.9521175,14.7091304 51.9525766,14.7088321 51.9539499,14.7085724 51.9548264,14.7083001 51.9557754,14.7075715 51.9581729,14.7067469 51.9609035,14.7061009 51.963036,14.7056209 51.9644136,14.7044621 51.9668094,14.7038457 51.9680317,14.7036378 51.9689731,14.7036344 51.9691182,14.7036334 51.9695672,14.7037945 51.9704322,14.7041186 51.9712038,14.7048626 51.9721259,14.7056202 51.972755)",4996167,,rail
"LINESTRING (14.7044016 51.9658327,14.7038457 51.9680317)",4996168,,rail
"LINESTRING (14.7056209 51.9644136,14.7038762 51.9671405)",4996169,,rail
"LINESTRING (14.7077919 51.9542581,14.7071944 51.9555694,14.7067008 51.9564392,14.7060523 51.9572941,14.7054296 51.9581792,14.7050279 51.9590851,14.704445 51.9609131,14.7039487 51.9626199,14.7039682 51.9632308,14.7040722 51.9637611,14.7042555 51.9644001,14.7042379 51.9654627,14.7040932 51.9658702,14.7036169 51.9668202,14.7032072 51.9678929,14.702761 51.9688504,14.7026702 51.9689782,14.7016631 51.9704109)",4996170,,rail
"LINESTRING (14.7042379 51.9654627,14.7046474 51.9641606,14.7047866 51.9633665,14.7047839 51.9627727,14.7046032 51.9616972,14.7047263 51.9607194,14.7050828 51.9594018,14.7054348 51.9584489,14.7058331 51.9577457,14.7060523 51.9572941)",4996171,,rail
"LINESTRING (14.7060523 51.9572941,14.7053604 51.9596943,14.7049983 51.9610256,14.7048452 51.9622253,14.7047839 51.9627727)",4996172,,rail
"LINESTRING (14.7046474 51.9641606,14.7049508 51.963111,14.7051104 51.9622485,14.7053156 51.9611722,14.7055208 51.9599249,14.7061623 51.9581571,14.7065047 51.9571866,14.7067008 51.9564392)",4996173,,rail
"LINESTRING (14.7044621 51.9668094,14.7050122 51.965938,14.706457 51.9642436,14.706842 51.963721,14.7073436 51.9629137,14.7076291 51.9609247)",4996174,,rail
"LINESTRING (14.7056209 51.9644136,14.7059459 51.9634901,14.7066069 51.9619327,14.7071173 51.9603377)",4996175,,rail
"LINESTRING (14.7088321 51.9539499,14.708434 51.9550682,14.7082996 51.9555561,14.7076575 51.9576615,14.7067463 51.9608552,14.7062555 51.9623188,14.7059459 51.9634901)",4996176,,rail
"LINESTRING (20.8278465 52.1711484,20.8318269 52.1711681,20.8340155 52.171201,20.835841 52.1710723,20.8361345 52.1710135,20.8369391 52.1708424,20.8378726 52.1705463,20.8390527 52.170112,20.8411073 52.1693915,20.8412676 52.1693468,20.8427274 52.1689407,20.8442723 52.1687598,20.8454686 52.1687664,20.8471745 52.1689111,20.8508745 52.1693922,20.8530398 52.1696538,20.8592369 52.1704343,20.8596649 52.1705015,20.8650653 52.1713039,20.8725714 52.1730814,20.8813518 52.1753892,20.8817035 52.1754817,20.8862427 52.1765421,20.8958194 52.1790677,20.8998423 52.1801227,20.9046657 52.1813898,20.9051315 52.1815091,20.906003 52.1817255,20.913643 52.1836998,20.9203743 52.1855695)",5000654,Warszawska Kolej Dojazdowa,rail
"LINESTRING (20.9424945 52.2147225,20.9464055 52.215393,20.9468314 52.2154928,20.9486177 52.2158028,20.9517218 52.2164072,20.9547424 52.2171161,20.9558869 52.2174426,20.9572633 52.217942,20.9589433 52.2184515)",5000656,,rail
"LINESTRING (21.0456402 52.249298,21.0468391 52.2497811,21.0480959 52.2500906,21.0492198 52.2502694,21.0500027 52.2504425,21.0547767 52.2519276,21.0573586 52.2526335,21.058689 52.2529298,21.0600081 52.2531401,21.0635665 52.2538696)",5000674,,rail
"LINESTRING (21.0456402 52.249298,21.0464886 52.2497669,21.047343 52.2501377,21.0484289 52.250584,21.0519833 52.2517387,21.0543035 52.2524713,21.0572246 52.2533234)",5000675,,rail
"LINESTRING (21.0635665 52.2538696,21.0652195 52.2542931,21.0662739 52.2546522,21.0702479 52.2564119,21.0710084 52.2566334)",5000676,,rail
"LINESTRING (21.055889 52.2631594,21.0538066 52.2636959)",5000677,,rail
"LINESTRING (20.8980332 52.2136515,20.8993146 52.213764,20.8998827 52.2137784,20.9007992 52.2138101,20.9018943 52.2138024,20.9031244 52.2138524,20.9068109 52.2142752,20.9105316 52.214713)",5000683,,rail
"LINESTRING (21.0644841 52.2562562,21.0665068 52.257044,21.0678397 52.2575201,21.0686634 52.2577775,21.0693918 52.257935,21.0702492 52.2580807,21.0718689 52.258294,21.0724308 52.258345)",5001166,,rail
"LINESTRING (21.0538066 52.2636959,21.0484862 52.2651896,21.0435532 52.2664764,21.0398045 52.2674712,21.0377274 52.268083,21.03611 52.2686384,21.0345772 52.2693958,21.0323058 52.2704992,21.0317055 52.2707248,21.0309298 52.2709131,21.0285416 52.271192,21.0277059 52.2713894,21.0273781 52.2714865,21.0264174 52.2719924,21.0251738 52.2731293)",5001167,,rail
"LINESTRING (21.0710084 52.2566334,21.0717973 52.2568344,21.0726289 52.2569524,21.0735276 52.257049)",5001168,,rail
"LINESTRING (21.0375966 52.2552209,21.0406703 52.2565283,21.0443531 52.2579088,21.0466448 52.258928,21.0489791 52.2604007,21.0495287 52.2607667,21.0533224 52.262441,21.0563169 52.2639259,21.057983 52.2647119)",5001169,Linia Warszawa Wileńska-Zielonka,rail
"LINESTRING (21.057983 52.2647119,21.0613047 52.2661039,21.0640492 52.2673382,21.066145 52.2683802,21.068257 52.2696651,21.0700851 52.2711253,21.0735125 52.2739332,21.0745569 52.2747544,21.0752734 52.2752009,21.0781275 52.2769601,21.0830799 52.2791919,21.0925642 52.2833297,21.0987 52.286054,21.0994478 52.2863908,21.1089922 52.2904964)",5001170,Linia Warszawa Wileńska-Zielonka,rail
"LINESTRING (21.0724308 52.258345,21.0738395 52.258313,21.0748537 52.2581911)",5001171,,rail
"LINESTRING (21.0724308 52.258345,21.0745652 52.2587597,21.076466 52.2590465,21.0784322 52.2592682,21.0815734 52.25936,21.0943727 52.2593294,21.0962386 52.2594093,21.099136 52.2596585,21.1003093 52.2596818,21.1063894 52.2595618,21.1127837 52.2591506)",5001172,,rail
